County,Cases,Hospitalizations,Deaths,Date,State,Abbr,FIPS
Pulaski,1,0,0,2020-04-03,Virginia,VA,51155
Rappahannock,0,0,0,2020-04-03,Virginia,VA,51157
Richmond County,0,0,0,2020-04-03,Virginia,VA,51159
Roanoke County,5,0,0,2020-04-03,Virginia,VA,51161
Rockbridge,3,0,0,2020-04-03,Virginia,VA,51163
Rockingham,15,2,0,2020-04-03,Virginia,VA,51165
Russell,0,0,0,2020-04-03,Virginia,VA,51167
Scott,0,0,0,2020-04-03,Virginia,VA,51169
Shenandoah,10,3,0,2020-04-03,Virginia,VA,51171
Smyth,2,1,0,2020-04-03,Virginia,VA,51173
Southampton,5,2,1,2020-04-03,Virginia,VA,51175
Spotsylvania,18,3,1,2020-04-03,Virginia,VA,51177
Stafford,38,3,0,2020-04-03,Virginia,VA,51179
Surry,3,0,0,2020-04-03,Virginia,VA,51181
Sussex,3,0,0,2020-04-03,Virginia,VA,51183
Tazewell,2,0,0,2020-04-03,Virginia,VA,51185
Warren,4,1,0,2020-04-03,Virginia,VA,51187
Washington,3,2,0,2020-04-03,Virginia,VA,51191
Westmoreland,2,0,0,2020-04-03,Virginia,VA,51193
Wise,0,0,0,2020-04-03,Virginia,VA,51195
Wythe,2,1,1,2020-04-03,Virginia,VA,51197
York,19,6,1,2020-04-03,Virginia,VA,51199
Alexandria,68,4,0,2020-04-03,Virginia,VA,51510
Bristol,1,0,0,2020-04-03,Virginia,VA,51520
Buena Vista City,1,0,0,2020-04-03,Virginia,VA,51530
Charlottesville,21,3,0,2020-04-03,Virginia,VA,51540
Chesapeake,65,9,1,2020-04-03,Virginia,VA,51550
Colonial Heights,0,0,0,2020-04-03,Virginia,VA,51570
Covington,1,0,0,2020-04-03,Virginia,VA,51580
Danville,12,4,0,2020-04-03,Virginia,VA,51590
Emporia,2,1,0,2020-04-03,Virginia,VA,51595
Fairfax City,0,0,0,2020-04-03,Virginia,VA,51600
Falls Church,0,0,0,2020-04-03,Virginia,VA,51610
Franklin City,4,0,0,2020-04-03,Virginia,VA,51620
Fredericksburg,7,1,0,2020-04-03,Virginia,VA,51630
Galax,1,1,0,2020-04-03,Virginia,VA,51640
Hampton,39,14,0,2020-04-03,Virginia,VA,51650
Harrisonburg,22,1,0,2020-04-03,Virginia,VA,51660
Hopewell,9,2,0,2020-04-03,Virginia,VA,51670
Lexington,3,0,0,2020-04-03,Virginia,VA,51678
Lynchburg,10,1,0,2020-04-03,Virginia,VA,51680
Manassas City,14,1,0,2020-04-03,Virginia,VA,51683
Manassas Park,2,1,0,2020-04-03,Virginia,VA,51685
Martinsville,0,0,0,2020-04-03,Virginia,VA,51690
Newport News,48,18,2,2020-04-03,Virginia,VA,51700
Norfolk,55,10,1,2020-04-03,Virginia,VA,51710
Norton,0,0,0,2020-04-03,Virginia,VA,51720
Petersburg,10,0,0,2020-04-03,Virginia,VA,51730
Poquoson,3,1,0,2020-04-03,Virginia,VA,51735
Portsmouth,26,9,1,2020-04-03,Virginia,VA,51740
Radford,1,0,0,2020-04-03,Virginia,VA,51750
Richmond City,96,4,2,2020-04-03,Virginia,VA,51760
Roanoke City,10,1,0,2020-04-03,Virginia,VA,51770
Salem,1,0,0,2020-04-03,Virginia,VA,51775
Staunton,1,0,0,2020-04-03,Virginia,VA,51790
Suffolk,20,9,0,2020-04-03,Virginia,VA,51800
Virginia Beach,160,24,3,2020-04-03,Virginia,VA,51810
Waynesboro,2,0,0,2020-04-03,Virginia,VA,51820
Williamsburg,10,3,1,2020-04-03,Virginia,VA,51830
Winchester,10,0,0,2020-04-03,Virginia,VA,51840
Accomack,8,4,0,2020-04-02,Virginia,VA,51001
Albemarle,26,2,1,2020-04-02,Virginia,VA,51003
Alleghany,2,2,0,2020-04-02,Virginia,VA,51005
Amelia,5,4,1,2020-04-02,Virginia,VA,51007
Amherst,6,1,0,2020-04-02,Virginia,VA,51009
Appomattox,0,0,0,2020-04-02,Virginia,VA,51011
Arlington,135,8,5,2020-04-02,Virginia,VA,51013
Augusta,4,0,0,2020-04-02,Virginia,VA,51015
Bath,0,0,0,2020-04-02,Virginia,VA,51017
Bedford,3,0,0,2020-04-02,Virginia,VA,51019
Bland,0,0,0,2020-04-02,Virginia,VA,51021
Botetourt,8,3,1,2020-04-02,Virginia,VA,51023
Brunswick,1,1,0,2020-04-02,Virginia,VA,51025
Buchanan,0,0,0,2020-04-02,Virginia,VA,51027
Buckingham,3,0,0,2020-04-02,Virginia,VA,51029
Campbell,2,0,0,2020-04-02,Virginia,VA,51031
Caroline,1,0,0,2020-04-02,Virginia,VA,51033
Carroll,1,0,0,2020-04-02,Virginia,VA,51035
Charles City,4,1,0,2020-04-02,Virginia,VA,51036
Charlotte,0,0,0,2020-04-02,Virginia,VA,51037
Chesterfield,89,3,2,2020-04-02,Virginia,VA,51041
Clarke,2,1,0,2020-04-02,Virginia,VA,51043
Craig,0,0,0,2020-04-02,Virginia,VA,51045
Culpeper,7,3,1,2020-04-02,Virginia,VA,51047
Cumberland,1,0,0,2020-04-02,Virginia,VA,51049
Dickenson,0,0,0,2020-04-02,Virginia,VA,51051
Dinwiddie,0,0,0,2020-04-02,Virginia,VA,51053
Essex,0,0,0,2020-04-02,Virginia,VA,51057
Fairfax,372,57,5,2020-04-02,Virginia,VA,51059
Fauquier,9,1,0,2020-04-02,Virginia,VA,51061
Floyd,0,0,0,2020-04-02,Virginia,VA,51063
Fluvanna,5,0,0,2020-04-02,Virginia,VA,51065
Franklin County,9,0,0,2020-04-02,Virginia,VA,51067
Frederick,20,2,0,2020-04-02,Virginia,VA,51069
Giles,0,0,0,2020-04-02,Virginia,VA,51071
Gloucester,8,0,0,2020-04-02,Virginia,VA,51073
Goochland,8,2,0,2020-04-02,Virginia,VA,51075
Grayson,0,0,0,2020-04-02,Virginia,VA,51077
Greene,1,0,0,2020-04-02,Virginia,VA,51079
Greensville,4,0,0,2020-04-02,Virginia,VA,51081
Halifax,1,0,0,2020-04-02,Virginia,VA,51083
Hanover,12,4,0,2020-04-02,Virginia,VA,51085
Henrico,112,16,7,2020-04-02,Virginia,VA,51087
Henry,3,0,0,2020-04-02,Virginia,VA,51089
Highland,0,0,0,2020-04-02,Virginia,VA,51091
Isle of Wight,11,2,0,2020-04-02,Virginia,VA,51093
James City,104,35,4,2020-04-02,Virginia,VA,51095
King and Queen,1,0,0,2020-04-02,Virginia,VA,51097
King George,6,0,0,2020-04-02,Virginia,VA,51099
King William,1,0,0,2020-04-02,Virginia,VA,51101
Lancaster,1,0,0,2020-04-02,Virginia,VA,51103
Lee,2,0,0,2020-04-02,Virginia,VA,51105
Loudoun,130,20,3,2020-04-02,Virginia,VA,51107
Louisa,12,0,0,2020-04-02,Virginia,VA,51109
Lunenburg,0,0,0,2020-04-02,Virginia,VA,51111
Madison,2,0,0,2020-04-02,Virginia,VA,51113
Mathews,2,0,0,2020-04-02,Virginia,VA,51115
Mecklenburg,7,2,0,2020-04-02,Virginia,VA,51117
Middlesex,0,0,0,2020-04-02,Virginia,VA,51119
Montgomery,1,0,0,2020-04-02,Virginia,VA,51121
Nelson,2,0,0,2020-04-02,Virginia,VA,51125
New Kent,6,1,0,2020-04-02,Virginia,VA,51127
Northampton,2,1,0,2020-04-02,Virginia,VA,51131
Northumberland,3,0,0,2020-04-02,Virginia,VA,51133
Nottoway,1,0,0,2020-04-02,Virginia,VA,51135
Orange,4,1,0,2020-04-02,Virginia,VA,51137
Page,2,0,0,2020-04-02,Virginia,VA,51139
Patrick,0,0,0,2020-04-02,Virginia,VA,51141
Pittsylvania,1,1,1,2020-04-02,Virginia,VA,51143
Powhatan,4,0,0,2020-04-02,Virginia,VA,51145
Prince Edward,2,0,0,2020-04-02,Virginia,VA,51147
Prince George,10,1,0,2020-04-02,Virginia,VA,51149
Prince William,131,24,2,2020-04-02,Virginia,VA,51153
Pulaski,1,0,0,2020-04-02,Virginia,VA,51155
Rappahannock,0,0,0,2020-04-02,Virginia,VA,51157
Richmond County,1,0,0,2020-04-02,Virginia,VA,51159
Roanoke County,4,0,0,2020-04-02,Virginia,VA,51161
Rockbridge,2,0,0,2020-04-02,Virginia,VA,51163
Rockingham,11,1,0,2020-04-02,Virginia,VA,51165
Russell,0,0,0,2020-04-02,Virginia,VA,51167
Scott,0,0,0,2020-04-02,Virginia,VA,51169
Shenandoah,10,3,0,2020-04-02,Virginia,VA,51171
Smyth,2,1,0,2020-04-02,Virginia,VA,51173
Southampton,4,1,1,2020-04-02,Virginia,VA,51175
Spotsylvania,11,2,0,2020-04-02,Virginia,VA,51177
Stafford,29,3,0,2020-04-02,Virginia,VA,51179
Surry,3,0,0,2020-04-02,Virginia,VA,51181
Sussex,2,0,0,2020-04-02,Virginia,VA,51183
Tazewell,2,0,0,2020-04-02,Virginia,VA,51185
Warren,4,1,0,2020-04-02,Virginia,VA,51187
Washington,3,2,0,2020-04-02,Virginia,VA,51191
Westmoreland,1,0,0,2020-04-02,Virginia,VA,51193
Wise,1,0,0,2020-04-02,Virginia,VA,51195
Wythe,2,1,1,2020-04-02,Virginia,VA,51197
York,17,4,1,2020-04-02,Virginia,VA,51199
Alexandria,56,4,0,2020-04-02,Virginia,VA,51510
Bristol,1,0,0,2020-04-02,Virginia,VA,51520
Buena Vista City,1,0,0,2020-04-02,Virginia,VA,51530
Charlottesville,17,2,0,2020-04-02,Virginia,VA,51540
Chesapeake,50,9,1,2020-04-02,Virginia,VA,51550
Colonial Heights,0,0,0,2020-04-02,Virginia,VA,51570
Covington,1,0,0,2020-04-02,Virginia,VA,51580
Danville,9,3,0,2020-04-02,Virginia,VA,51590
Emporia,1,0,0,2020-04-02,Virginia,VA,51595
Fairfax City,0,0,0,2020-04-02,Virginia,VA,51600
Falls Church,0,0,0,2020-04-02,Virginia,VA,51610
Franklin City,3,0,0,2020-04-02,Virginia,VA,51620
Fredericksburg,4,0,0,2020-04-02,Virginia,VA,51630
Galax,1,1,0,2020-04-02,Virginia,VA,51640
Hampton,29,11,0,2020-04-02,Virginia,VA,51650
Harrisonburg,22,1,0,2020-04-02,Virginia,VA,51660
Hopewell,7,1,0,2020-04-02,Virginia,VA,51670
Lexington,2,0,0,2020-04-02,Virginia,VA,51678
Lynchburg,9,1,0,2020-04-02,Virginia,VA,51680
Manassas City,13,1,0,2020-04-02,Virginia,VA,51683
Manassas Park,2,1,0,2020-04-02,Virginia,VA,51685
Martinsville,0,0,0,2020-04-02,Virginia,VA,51690
Newport News,37,13,2,2020-04-02,Virginia,VA,51700
Norfolk,43,5,1,2020-04-02,Virginia,VA,51710
Norton,0,0,0,2020-04-02,Virginia,VA,51720
Petersburg,8,0,0,2020-04-02,Virginia,VA,51730
Poquoson,3,1,0,2020-04-02,Virginia,VA,51735
Portsmouth,17,6,1,2020-04-02,Virginia,VA,51740
Radford,1,0,0,2020-04-02,Virginia,VA,51750
Richmond City,76,3,1,2020-04-02,Virginia,VA,51760
Roanoke City,9,1,0,2020-04-02,Virginia,VA,51770
Salem,1,0,0,2020-04-02,Virginia,VA,51775
Staunton,0,0,0,2020-04-02,Virginia,VA,51790
Suffolk,10,1,0,2020-04-02,Virginia,VA,51800
Virginia Beach,128,22,3,2020-04-02,Virginia,VA,51810
Waynesboro,3,0,0,2020-04-02,Virginia,VA,51820
Williamsburg,9,3,1,2020-04-02,Virginia,VA,51830
Winchester,9,0,0,2020-04-02,Virginia,VA,51840
Accomack,10,4,0,2020-04-01,Virginia,VA,51001
Albemarle,23,1,0,2020-04-01,Virginia,VA,51003
Alleghany,2,2,0,2020-04-01,Virginia,VA,51005
Amelia,4,2,1,2020-04-01,Virginia,VA,51007
Amherst,6,1,0,2020-04-01,Virginia,VA,51009
Appomattox,0,0,0,2020-04-01,Virginia,VA,51011
Arlington,128,8,4,2020-04-01,Virginia,VA,51013
Augusta,2,0,0,2020-04-01,Virginia,VA,51015
Bath,0,0,0,2020-04-01,Virginia,VA,51017
Bedford,3,0,0,2020-04-01,Virginia,VA,51019
Bland,0,0,0,2020-04-01,Virginia,VA,51021
Botetourt,8,3,1,2020-04-01,Virginia,VA,51023
Brunswick,1,1,0,2020-04-01,Virginia,VA,51025
Buchanan,0,0,0,2020-04-01,Virginia,VA,51027
Buckingham,2,0,0,2020-04-01,Virginia,VA,51029
Campbell,2,0,0,2020-04-01,Virginia,VA,51031
Caroline,0,0,0,2020-04-01,Virginia,VA,51033
Carroll,1,0,0,2020-04-01,Virginia,VA,51035
Charles City,4,1,0,2020-04-01,Virginia,VA,51036
Charlotte,0,0,0,2020-04-01,Virginia,VA,51037
Chesterfield,73,4,1,2020-04-01,Virginia,VA,51041
Clarke,1,1,0,2020-04-01,Virginia,VA,51043
Craig,0,0,0,2020-04-01,Virginia,VA,51045
Culpeper,6,3,1,2020-04-01,Virginia,VA,51047
Cumberland,1,0,0,2020-04-01,Virginia,VA,51049
Dickenson,0,0,0,2020-04-01,Virginia,VA,51051
Dinwiddie,0,0,0,2020-04-01,Virginia,VA,51053
Essex,0,0,0,2020-04-01,Virginia,VA,51057
Fairfax,328,42,5,2020-04-01,Virginia,VA,51059
Fauquier,8,0,0,2020-04-01,Virginia,VA,51061
Floyd,0,0,0,2020-04-01,Virginia,VA,51063
Fluvanna,4,0,0,2020-04-01,Virginia,VA,51065
Franklin County,6,0,0,2020-04-01,Virginia,VA,51067
Frederick,16,2,0,2020-04-01,Virginia,VA,51069
Giles,0,0,0,2020-04-01,Virginia,VA,51071
Gloucester,8,0,0,2020-04-01,Virginia,VA,51073
Goochland,9,2,0,2020-04-01,Virginia,VA,51075
Grayson,0,0,0,2020-04-01,Virginia,VA,51077
Greene,1,0,0,2020-04-01,Virginia,VA,51079
Greensville,3,0,0,2020-04-01,Virginia,VA,51081
Halifax,1,0,0,2020-04-01,Virginia,VA,51083
Hanover,8,2,0,2020-04-01,Virginia,VA,51085
Henrico,87,13,6,2020-04-01,Virginia,VA,51087
Henry,2,0,0,2020-04-01,Virginia,VA,51089
Highland,0,0,0,2020-04-01,Virginia,VA,51091
Isle of Wight,8,2,0,2020-04-01,Virginia,VA,51093
James City,97,24,4,2020-04-01,Virginia,VA,51095
King and Queen,1,0,0,2020-04-01,Virginia,VA,51097
King George,4,0,0,2020-04-01,Virginia,VA,51099
King William,1,0,0,2020-04-01,Virginia,VA,51101
Lancaster,1,0,0,2020-04-01,Virginia,VA,51103
Lee,2,0,0,2020-04-01,Virginia,VA,51105
Loudoun,121,19,3,2020-04-01,Virginia,VA,51107
Louisa,12,0,0,2020-04-01,Virginia,VA,51109
Lunenburg,0,0,0,2020-04-01,Virginia,VA,51111
Madison,3,0,0,2020-04-01,Virginia,VA,51113
Mathews,2,0,0,2020-04-01,Virginia,VA,51115
Mecklenburg,5,1,0,2020-04-01,Virginia,VA,51117
Middlesex,0,0,0,2020-04-01,Virginia,VA,51119
Montgomery,1,0,0,2020-04-01,Virginia,VA,51121
Nelson,2,0,0,2020-04-01,Virginia,VA,51125
New Kent,3,0,0,2020-04-01,Virginia,VA,51127
Northampton,1,0,0,2020-04-01,Virginia,VA,51131
Northumberland,3,0,0,2020-04-01,Virginia,VA,51133
Nottoway,1,0,0,2020-04-01,Virginia,VA,51135
Orange,4,0,0,2020-04-01,Virginia,VA,51137
Page,2,0,0,2020-04-01,Virginia,VA,51139
Patrick,0,0,0,2020-04-01,Virginia,VA,51141
Pittsylvania,1,1,1,2020-04-01,Virginia,VA,51143
Powhatan,3,0,0,2020-04-01,Virginia,VA,51145
Prince Edward,2,0,0,2020-04-01,Virginia,VA,51147
Prince George,8,1,0,2020-04-01,Virginia,VA,51149
Prince William,117,24,2,2020-04-01,Virginia,VA,51153
Pulaski,0,0,0,2020-04-01,Virginia,VA,51155
Rappahannock,0,0,0,2020-04-01,Virginia,VA,51157
Richmond County,0,0,0,2020-04-01,Virginia,VA,51159
Roanoke County,4,0,0,2020-04-01,Virginia,VA,51161
Rockbridge,2,0,0,2020-04-01,Virginia,VA,51163
Rockingham,11,1,0,2020-04-01,Virginia,VA,51165
Russell,0,0,0,2020-04-01,Virginia,VA,51167
Scott,0,0,0,2020-04-01,Virginia,VA,51169
Shenandoah,9,3,0,2020-04-01,Virginia,VA,51171
Smyth,2,1,0,2020-04-01,Virginia,VA,51173
Southampton,2,1,1,2020-04-01,Virginia,VA,51175
Spotsylvania,9,2,0,2020-04-01,Virginia,VA,51177
Stafford,27,3,0,2020-04-01,Virginia,VA,51179
Surry,1,0,0,2020-04-01,Virginia,VA,51181
Sussex,1,0,0,2020-04-01,Virginia,VA,51183
Tazewell,2,0,0,2020-04-01,Virginia,VA,51185
Warren,3,1,0,2020-04-01,Virginia,VA,51187
Washington,2,1,0,2020-04-01,Virginia,VA,51191
Westmoreland,0,0,0,2020-04-01,Virginia,VA,51193
Wise,0,0,0,2020-04-01,Virginia,VA,51195
Wythe,2,1,1,2020-04-01,Virginia,VA,51197
York,17,2,1,2020-04-01,Virginia,VA,51199
Alexandria,33,4,0,2020-04-01,Virginia,VA,51510
Bristol,1,0,0,2020-04-01,Virginia,VA,51520
Buena Vista City,0,0,0,2020-04-01,Virginia,VA,51530
Charlottesville,17,1,0,2020-04-01,Virginia,VA,51540
Chesapeake,39,9,1,2020-04-01,Virginia,VA,51550
Colonial Heights,0,0,0,2020-04-01,Virginia,VA,51570
Covington,1,0,0,2020-04-01,Virginia,VA,51580
Danville,7,3,0,2020-04-01,Virginia,VA,51590
Emporia,0,0,0,2020-04-01,Virginia,VA,51595
Fairfax City,0,0,0,2020-04-01,Virginia,VA,51600
Falls Church,0,0,0,2020-04-01,Virginia,VA,51610
Franklin City,1,0,0,2020-04-01,Virginia,VA,51620
Fredericksburg,2,0,0,2020-04-01,Virginia,VA,51630
Galax,1,1,0,2020-04-01,Virginia,VA,51640
Hampton,16,3,0,2020-04-01,Virginia,VA,51650
Harrisonburg,15,1,0,2020-04-01,Virginia,VA,51660
Hopewell,5,1,0,2020-04-01,Virginia,VA,51670
Lexington,0,0,0,2020-04-01,Virginia,VA,51678
Lynchburg,9,1,0,2020-04-01,Virginia,VA,51680
Manassas City,12,0,0,2020-04-01,Virginia,VA,51683
Manassas Park,1,1,0,2020-04-01,Virginia,VA,51685
Martinsville,0,0,0,2020-04-01,Virginia,VA,51690
Newport News,33,6,2,2020-04-01,Virginia,VA,51700
Norfolk,37,4,1,2020-04-01,Virginia,VA,51710
Norton,0,0,0,2020-04-01,Virginia,VA,51720
Petersburg,4,0,0,2020-04-01,Virginia,VA,51730
Poquoson,3,1,0,2020-04-01,Virginia,VA,51735
Portsmouth,16,5,0,2020-04-01,Virginia,VA,51740
Radford,1,0,0,2020-04-01,Virginia,VA,51750
Richmond City,52,2,1,2020-04-01,Virginia,VA,51760
Roanoke City,9,1,0,2020-04-01,Virginia,VA,51770
Salem,1,0,0,2020-04-01,Virginia,VA,51775
Staunton,0,0,0,2020-04-01,Virginia,VA,51790
Suffolk,6,1,0,2020-04-01,Virginia,VA,51800
Virginia Beach,111,18,3,2020-04-01,Virginia,VA,51810
Waynesboro,2,0,0,2020-04-01,Virginia,VA,51820
Williamsburg,9,3,1,2020-04-01,Virginia,VA,51830
Winchester,5,0,0,2020-04-01,Virginia,VA,51840
Accomack,7,4,0,2020-03-31,Virginia,VA,51001
Albemarle,21,1,0,2020-03-31,Virginia,VA,51003
Alleghany,1,1,0,2020-03-31,Virginia,VA,51005
Amelia,2,2,1,2020-03-31,Virginia,VA,51007
Amherst,5,0,0,2020-03-31,Virginia,VA,51009
Appomattox,0,0,0,2020-03-31,Virginia,VA,51011
Arlington,119,8,3,2020-03-31,Virginia,VA,51013
Augusta,1,0,0,2020-03-31,Virginia,VA,51015
Bath,0,0,0,2020-03-31,Virginia,VA,51017
Bedford,3,0,0,2020-03-31,Virginia,VA,51019
Bland,0,0,0,2020-03-31,Virginia,VA,51021
Botetourt,6,2,1,2020-03-31,Virginia,VA,51023
Brunswick,1,1,0,2020-03-31,Virginia,VA,51025
Buchanan,0,0,0,2020-03-31,Virginia,VA,51027
Buckingham,2,0,0,2020-03-31,Virginia,VA,51029
Campbell,2,0,0,2020-03-31,Virginia,VA,51031
Caroline,0,0,0,2020-03-31,Virginia,VA,51033
Carroll,1,0,0,2020-03-31,Virginia,VA,51035
Charles City,2,1,0,2020-03-31,Virginia,VA,51036
Charlotte,0,0,0,2020-03-31,Virginia,VA,51037
Chesterfield,59,3,0,2020-03-31,Virginia,VA,51041
Clarke,1,1,0,2020-03-31,Virginia,VA,51043
Craig,0,0,0,2020-03-31,Virginia,VA,51045
Culpeper,5,3,0,2020-03-31,Virginia,VA,51047
Cumberland,0,0,0,2020-03-31,Virginia,VA,51049
Dickenson,0,0,0,2020-03-31,Virginia,VA,51051
Dinwiddie,0,0,0,2020-03-31,Virginia,VA,51053
Essex,0,0,0,2020-03-31,Virginia,VA,51057
Fairfax,288,32,5,2020-03-31,Virginia,VA,51059
Fauquier,7,0,0,2020-03-31,Virginia,VA,51061
Floyd,0,0,0,2020-03-31,Virginia,VA,51063
Fluvanna,3,0,0,2020-03-31,Virginia,VA,51065
Franklin County,5,0,0,2020-03-31,Virginia,VA,51067
Frederick,15,2,0,2020-03-31,Virginia,VA,51069
Giles,0,0,0,2020-03-31,Virginia,VA,51071
Gloucester,8,0,0,2020-03-31,Virginia,VA,51073
Goochland,7,2,0,2020-03-31,Virginia,VA,51075
Grayson,0,0,0,2020-03-31,Virginia,VA,51077
Greene,1,0,0,2020-03-31,Virginia,VA,51079
Greensville,3,0,0,2020-03-31,Virginia,VA,51081
Halifax,1,0,0,2020-03-31,Virginia,VA,51083
Hanover,6,1,0,2020-03-31,Virginia,VA,51085
Henrico,78,12,6,2020-03-31,Virginia,VA,51087
Henry,2,0,0,2020-03-31,Virginia,VA,51089
Highland,0,0,0,2020-03-31,Virginia,VA,51091
Isle of Wight,5,2,0,2020-03-31,Virginia,VA,51093
James City,95,24,4,2020-03-31,Virginia,VA,51095
King and Queen,1,0,0,2020-03-31,Virginia,VA,51097
King George,4,0,0,2020-03-31,Virginia,VA,51099
King William,1,0,0,2020-03-31,Virginia,VA,51101
Lancaster,1,0,0,2020-03-31,Virginia,VA,51103
Lee,2,0,0,2020-03-31,Virginia,VA,51105
Loudoun,105,15,2,2020-03-31,Virginia,VA,51107
Louisa,11,0,0,2020-03-31,Virginia,VA,51109
Lunenburg,0,0,0,2020-03-31,Virginia,VA,51111
Madison,3,0,0,2020-03-31,Virginia,VA,51113
Mathews,2,0,0,2020-03-31,Virginia,VA,51115
Mecklenburg,4,1,0,2020-03-31,Virginia,VA,51117
Middlesex,0,0,0,2020-03-31,Virginia,VA,51119
Montgomery,1,0,0,2020-03-31,Virginia,VA,51121
Nelson,2,0,0,2020-03-31,Virginia,VA,51125
New Kent,1,0,0,2020-03-31,Virginia,VA,51127
Northampton,1,0,0,2020-03-31,Virginia,VA,51131
Northumberland,3,0,0,2020-03-31,Virginia,VA,51133
Nottoway,1,0,0,2020-03-31,Virginia,VA,51135
Orange,4,0,0,2020-03-31,Virginia,VA,51137
Page,1,0,0,2020-03-31,Virginia,VA,51139
Patrick,0,0,0,2020-03-31,Virginia,VA,51141
Pittsylvania,1,1,1,2020-03-31,Virginia,VA,51143
Powhatan,3,0,0,2020-03-31,Virginia,VA,51145
Prince Edward,2,0,0,2020-03-31,Virginia,VA,51147
Prince George,8,1,0,2020-03-31,Virginia,VA,51149
Prince William,106,20,2,2020-03-31,Virginia,VA,51153
Pulaski,0,0,0,2020-03-31,Virginia,VA,51155
Rappahannock,0,0,0,2020-03-31,Virginia,VA,51157
Richmond County,0,0,0,2020-03-31,Virginia,VA,51159
Roanoke County,4,0,0,2020-03-31,Virginia,VA,51161
Rockbridge,2,0,0,2020-03-31,Virginia,VA,51163
Rockingham,9,0,0,2020-03-31,Virginia,VA,51165
Russell,0,0,0,2020-03-31,Virginia,VA,51167
Scott,0,0,0,2020-03-31,Virginia,VA,51169
Shenandoah,8,3,0,2020-03-31,Virginia,VA,51171
Smyth,2,1,0,2020-03-31,Virginia,VA,51173
Southampton,1,1,1,2020-03-31,Virginia,VA,51175
Spotsylvania,8,2,0,2020-03-31,Virginia,VA,51177
Stafford,28,3,0,2020-03-31,Virginia,VA,51179
Surry,1,0,0,2020-03-31,Virginia,VA,51181
Sussex,1,0,0,2020-03-31,Virginia,VA,51183
Tazewell,2,0,0,2020-03-31,Virginia,VA,51185
Warren,3,1,0,2020-03-31,Virginia,VA,51187
Washington,2,1,0,2020-03-31,Virginia,VA,51191
Westmoreland,0,0,0,2020-03-31,Virginia,VA,51193
Wise,0,0,0,2020-03-31,Virginia,VA,51195
Wythe,2,1,1,2020-03-31,Virginia,VA,51197
York,16,2,1,2020-03-31,Virginia,VA,51199
Alexandria,32,3,0,2020-03-31,Virginia,VA,51510
Bristol,1,0,0,2020-03-31,Virginia,VA,51520
Buena Vista City,0,0,0,2020-03-31,Virginia,VA,51530
Charlottesville,16,1,0,2020-03-31,Virginia,VA,51540
Chesapeake,31,7,0,2020-03-31,Virginia,VA,51550
Colonial Heights,0,0,0,2020-03-31,Virginia,VA,51570
Covington,1,0,0,2020-03-31,Virginia,VA,51580
Danville,4,2,0,2020-03-31,Virginia,VA,51590
Emporia,0,0,0,2020-03-31,Virginia,VA,51595
Fairfax City,0,0,0,2020-03-31,Virginia,VA,51600
Falls Church,0,0,0,2020-03-31,Virginia,VA,51610
Franklin City,1,0,0,2020-03-31,Virginia,VA,51620
Fredericksburg,1,0,0,2020-03-31,Virginia,VA,51630
Galax,1,1,0,2020-03-31,Virginia,VA,51640
Hampton,14,3,0,2020-03-31,Virginia,VA,51650
Harrisonburg,10,0,0,2020-03-31,Virginia,VA,51660
Hopewell,4,0,0,2020-03-31,Virginia,VA,51670
Lexington,0,0,0,2020-03-31,Virginia,VA,51678
Lynchburg,7,1,0,2020-03-31,Virginia,VA,51680
Manassas City,9,0,0,2020-03-31,Virginia,VA,51683
Manassas Park,1,1,0,2020-03-31,Virginia,VA,51685
Martinsville,0,0,0,2020-03-31,Virginia,VA,51690
Newport News,29,6,2,2020-03-31,Virginia,VA,51700
Norfolk,33,4,0,2020-03-31,Virginia,VA,51710
Norton,0,0,0,2020-03-31,Virginia,VA,51720
Petersburg,4,0,0,2020-03-31,Virginia,VA,51730
Poquoson,3,1,0,2020-03-31,Virginia,VA,51735
Portsmouth,13,3,0,2020-03-31,Virginia,VA,51740
Radford,1,0,0,2020-03-31,Virginia,VA,51750
Richmond City,33,2,0,2020-03-31,Virginia,VA,51760
Roanoke City,6,1,0,2020-03-31,Virginia,VA,51770
Salem,0,0,0,2020-03-31,Virginia,VA,51775
Staunton,0,0,0,2020-03-31,Virginia,VA,51790
Suffolk,6,1,0,2020-03-31,Virginia,VA,51800
Virginia Beach,88,13,3,2020-03-31,Virginia,VA,51810
Waynesboro,2,0,0,2020-03-31,Virginia,VA,51820
Williamsburg,9,3,1,2020-03-31,Virginia,VA,51830
Winchester,5,0,0,2020-03-31,Virginia,VA,51840
Accomack,7,3,0,2020-03-30,Virginia,VA,51001
Albemarle,21,1,0,2020-03-30,Virginia,VA,51003
Alleghany,1,1,0,2020-03-30,Virginia,VA,51005
Amelia,2,2,1,2020-03-30,Virginia,VA,51007
Amherst,3,0,0,2020-03-30,Virginia,VA,51009
Appomattox,0,0,0,2020-03-30,Virginia,VA,51011
Arlington,104,8,2,2020-03-30,Virginia,VA,51013
Augusta,0,0,0,2020-03-30,Virginia,VA,51015
Bath,0,0,0,2020-03-30,Virginia,VA,51017
Bedford,2,0,0,2020-03-30,Virginia,VA,51019
Bland,0,0,0,2020-03-30,Virginia,VA,51021
Botetourt,5,2,1,2020-03-30,Virginia,VA,51023
Brunswick,1,1,0,2020-03-30,Virginia,VA,51025
